track_id,channel,sequence,timestamp_s,frequency_hz,psd_db
5,1,7,1782148360.082275,2547.00634765625,-63.215484619140625
5,1,8,1782148399.095252,2546.922119140625,-63.291526794433594
5,1,9,1782148438.008428,2546.94775390625,-63.559017181396484
5,1,10,1782148476.886395,2547.031494140625,-64.1410903930664
5,1,11,1782148515.646499,2547.16796875,-64.80021667480469
5,1,12,1782148554.831265,2547.226806640625,-65.5142822265625
5,1,13,1782148594.1207,2547.30712890625,-66.3082275390625
5,1,14,1782148632.975721,2448.238037109375,-67.06607055664062
5,1,15,1782148671.784674,2651.231689453125,-66.59321594238281
5,1,16,1782148710.832058,2651.00732421875,-65.803955078125
5,1,17,1782148749.795287,2650.859619140625,-65.23469543457031
5,1,18,1782148788.763972,2650.6220703125,-64.79232025146484
5,1,19,1782148827.49019,2650.494873046875,-64.45143127441406
5,1,20,1782148866.351996,2650.50146484375,-64.89129638671875
5,1,21,1782148905.686078,2649.88427734375,-64.54856872558594
5,1,22,1782148944.838435,2649.28662109375,-64.6809310913086
5,1,23,1782148983.442225,2649.0087890625,-64.5022964477539
5,1,24,1782149022.512289,2648.662841796875,-63.54949951171875
5,1,25,1782149061.288065,2648.382080078125,-63.090824127197266
5,1,26,1782149099.963662,2648.198974609375,-63.260311126708984
5,1,27,1782149138.994458,2648.095947265625,-63.22088623046875
5,1,28,1782149178.158596,2647.98828125,-63.168609619140625
6,1,7,1782148360.082275,3246.043701171875,-66.73048400878906
6,1,8,1782148399.095252,3245.995849609375,-66.8790512084961
6,1,9,1782148438.008428,3246.010986328125,-66.61367797851562
6,1,10,1782148476.886395,3246.111083984375,-66.68878173828125
6,1,11,1782148515.646499,3246.490478515625,-67.18018341064453
6,1,12,1782148554.831265,3046.843505859375,-67.98200988769531
6,1,13,1782148594.1207,3046.978759765625,-68.39260864257812
6,1,14,1782148632.975721,3047.20751953125,-68.83460235595703
6,1,15,1782148671.784674,3247.107666015625,-69.9550552368164
6,1,16,1782148710.832058,3247.35009765625,-71.34345245361328
6,1,17,1782148749.795287,3251.06494140625,-71.1977767944336
6,1,18,1782148788.763972,3150.2900390625,-70.61665344238281
6,1,19,1782148827.49019,3150.060302734375,-70.36309814453125
6,1,20,1782148866.351996,3251.135986328125,-71.44042205810547
6,1,21,1782148905.686078,3249.032958984375,-71.3246841430664
6,1,22,1782148944.838435,3348.84814453125,-70.41803741455078
6,1,23,1782148983.442225,3148.732177734375,-68.42919921875
6,1,24,1782149022.512289,3148.5126953125,-67.66334533691406
6,1,25,1782149061.288065,3148.14453125,-67.3894271850586
6,1,26,1782149099.963662,3147.951416015625,-67.63623046875
6,1,27,1782149138.994458,3147.8212890625,-67.76167297363281
6,1,28,1782149178.158596,3147.7392578125,-68.00995635986328
8,1,7,1782148360.082275,4584.541015625,-52.917694091796875
8,1,10,1782148476.886395,4585.48876953125,-53.83700942993164
8,1,11,1782148515.646499,4586.9833984375,-54.083091735839844
8,1,15,1782148671.784674,4586.09033203125,-52.33756637573242
8,1,16,1782148710.832058,4585.4248046875,-51.96944808959961
8,1,17,1782148749.795287,4585.58349609375,-50.96382141113281
8,1,18,1782148788.763972,4585.45361328125,-51.60509490966797
8,1,19,1782148827.49019,4585.45751953125,-51.628719329833984
8,1,20,1782148866.351996,4585.5615234375,-51.689491271972656
8,1,22,1782148944.838435,4585.58935546875,-52.02751159667969
8,1,23,1782148983.442225,4585.64306640625,-54.47711181640625
8,1,25,1782149061.288065,4571.13916015625,-55.63859558105469
8,1,26,1782149099.963662,4571.18896484375,-55.63220977783203
8,1,27,1782149138.994458,4568.81298828125,-55.33104705810547
8,1,28,1782149178.158596,4577.66552734375,-54.43216323852539
10,1,7,1782148360.082275,9161.763671875,-67.78947448730469
10,1,10,1782148476.886395,9210.134765625,-68.01606750488281
10,1,11,1782148515.646499,9210.333984375,-68.02982330322266
10,1,13,1782148594.1207,9155.33984375,-67.85636901855469
10,1,14,1782148632.975721,9164.642578125,-68.25981903076172
